,order_id,cpf,order_value,charges,discount_value,voucher,order_status,order_date
750,1ceda714-ff39-4d47-a444-3241b0dbf7b1,316.798.204-78,1014.61,44.34,10.0,iure,production,2024-05-15
751,33e227a5-0f88-4067-a297-7ecc4efc5667,931.845.062-15,373.4,79.89,10.0,laboriosam,invoiced,2024-09-25
752,40b8b541-d4e8-49c2-b98a-61b5f055ff67,214.957.638-46,672.95,100.14,144.18,voluptatibus,pending,2024-12-30
753,becfc402-cc68-4520-a73d-6fd78c65b041,273.065.941-25,1132.8,128.85,10.0,eaque,invoiced,2025-02-15
754,db7cdc7d-d9d1-4dec-9bbf-0e2c1b9433ae,562.734.891-73,512.21,69.47,50.78,necessitatibus,invoiced,2025-01-05
755,93a8907e-1a7d-4fc8-a40a-f4b524ceeda9,549.213.807-32,1140.26,113.01,10.0,commodi,pending,2024-11-20
756,43a2bfcc-1997-4858-bd4d-b7b41c724109,630.985.472-00,970.88,123.91,47.79,excepturi,pending,2024-09-16
757,19c59272-8020-4cb8-a463-c42d9660d14e,321.608.547-35,923.21,136.03,10.0,quod,invoiced,2024-06-30
758,d95049d9-55f7-4895-9ecc-adb9e08c352f,398.745.210-23,785.12,23.83,40.79,tempora,await_payment,2024-06-06
759,837866c9-4605-4904-a96b-17ba5931f558,265.781.034-90,148.99,131.62,10.0,minus,invoiced,2024-09-19
760,3a3dcfce-0e2c-44dc-b664-33eb57748e2c,153.840.962-33,1395.43,46.37,10.0,neque,invoiced,2025-01-20
761,8491b6d2-f2ef-4cb0-b357-3b808962b965,823.170.496-50,783.66,18.38,10.0,odio,invoiced,2024-03-12
762,3b93806e-4849-4992-a1ea-04cde185dd36,891.732.640-40,1311.19,49.81,198.67,explicabo,production,2024-09-28
763,723618ef-7553-48d1-b557-b6ba8b7bf87d,940.756.328-65,615.08,11.23,25.73,natus,production,2025-02-18
764,3c53d7de-d569-42fc-828d-35f6544e1a49,237.591.480-50,440.78,72.27,10.0,voluptatibus,invoiced,2024-04-20
765,2032abfd-e35c-4d73-bcee-0ae2f069d021,980.243.715-88,493.73,94.19,10.0,perferendis,production,2024-05-01
766,70d20626-0c40-435d-bf85-b10d14d7c9f9,098.761.342-13,679.46,145.54,10.0,odio,invoiced,2024-04-29
767,4f83747d-4166-4caf-9d12-e7b31da15b2f,830.267.149-50,456.38,11.57,10.0,harum,production,2024-06-20
768,f472bfd5-8457-4690-802c-0015c0366a33,479.261.308-69,1449.68,91.99,182.53,minus,await_payment,2024-05-05
769,54f8d513-49c7-4d40-bd5f-ce7aa3d8eb71,263.810.759-02,1049.51,48.13,10.0,dolore,await_payment,2025-01-25
770,1bf0cbd2-f356-4302-a145-627024dd34fd,392.817.406-13,595.24,21.99,10.0,explicabo,await_payment,2024-05-21
771,08e902a5-8107-4e58-b969-a900032be9f9,048.173.652-26,1305.01,51.57,10.0,minima,invoiced,2024-09-24
772,e951e140-c795-4bc4-a8a4-6037b002ca53,645.132.079-06,1348.06,140.86,58.53,unde,canceled,2024-06-30
773,c3050bbc-b374-4e85-9a1c-34888d29b9aa,782.014.695-85,266.63,19.83,47.7,aliquid,invoiced,2024-04-30
774,00537cd4-b98a-49e2-b6e8-2d056a301904,231.075.489-79,1426.15,43.12,163.96,vero,invoiced,2025-01-25
775,4da5e1ef-0dc8-4719-9daa-54d08d782698,561.927.384-91,665.67,78.83,10.0,porro,pending,2024-10-21
776,0cf36e34-c756-4654-ad94-917ff7a0e0c0,861.372.059-59,1256.6,143.3,134.69,iusto,production,2024-12-23
777,434cb74f-89e0-49e8-9009-a5c25dc6776a,781.034.295-97,295.89,108.14,10.0,consectetur,await_payment,2024-04-09
778,5b652652-9f00-4b18-af80-d640955cdb17,890.542.163-60,154.59,129.42,49.8,modi,invoiced,2024-03-11
779,510a2c81-0f08-44da-a057-869d2758218c,207.619.345-61,1224.87,20.71,186.35,qui,canceled,2024-03-13
780,23a97344-26c3-47f8-bac3-853f71c3104b,054.836.721-35,743.83,101.64,10.0,rem,await_payment,2024-07-19
781,05784c5b-3b4a-4757-825c-0a4e2b2412b5,581.693.240-33,1317.82,101.53,10.0,fugiat,pending,2025-01-08
782,12e1993a-96b5-4662-9fd3-08db21e46f0d,534.907.281-14,754.76,142.28,81.46,porro,pending,2025-01-20
783,68030992-5518-4470-9410-61a845ca1ba4,869.532.417-64,367.71,118.12,10.0,maiores,invoiced,2024-05-18
784,e2697c4d-6656-4775-ab72-63f8f6491e1f,192.657.380-30,579.04,141.53,137.8,quae,await_payment,2024-06-04
785,74e3edb9-0ab6-44d0-b169-7acdbb050a9c,705.341.986-00,794.75,19.69,10.0,quam,await_payment,2025-02-18
786,28b21c03-5e26-4e0f-a707-583b0e478cf5,527.496.083-92,411.51,100.36,10.0,dolorem,invoiced,2024-09-13
787,f896ad34-c2aa-4b3d-919f-3863e61fabdb,462.970.518-01,1435.17,26.26,156.58,voluptate,invoiced,2024-11-09
788,864dcfa8-6641-4868-9d6f-6fbec3e94b03,130.926.854-15,1335.82,14.08,10.0,illum,invoiced,2024-10-15
789,9c788a38-f8b1-4c8c-b2e5-dcdc83286e63,428.357.069-92,192.36,124.6,55.98,totam,invoiced,2024-11-27
790,d8950a5c-fe99-427f-a9ae-78645a0e7428,952.347.681-55,141.42,72.32,106.14,ex,canceled,2024-03-12
791,20455c68-d25e-487b-89eb-70a350dde445,183.096.574-39,779.86,12.49,152.62,natus,invoiced,2024-07-25
792,7f49b82d-0b4b-4647-b7e1-2ad7be364257,683.571.240-62,1056.42,22.06,10.0,impedit,invoiced,2024-04-18
793,450bd3ed-03b6-4d4f-aafb-ee9af85796e5,907.483.125-79,927.29,135.94,97.57,praesentium,production,2024-12-28
794,fd9efb5b-2b9e-4a15-9bbc-10ca02d63b65,851.963.402-89,233.43,41.54,10.0,unde,pending,2024-10-23
795,bbff577e-2f6c-4f01-8caf-4be62398ba65,635.290.481-51,158.58,17.98,10.0,molestiae,await_payment,2024-08-11
796,c79738ee-c87a-4a64-9120-f988f345537e,104.652.387-26,146.94,28.23,76.92,molestias,invoiced,2024-10-12
797,6f8bbe3a-036b-479a-a0fc-d4c13b60adf5,492.310.876-22,359.36,47.63,10.0,quibusdam,invoiced,2024-04-27
798,c521cc5a-51fc-4774-9fb8-636479aa8582,213.690.574-07,828.36,130.27,194.87,incidunt,await_payment,2025-02-10
799,2f26f522-e39c-4f0e-8ed5-19331cda0fe4,457.136.298-64,832.77,24.84,10.0,laborum,invoiced,2024-11-07
800,d4303108-2029-4c63-b961-ddeafb27febd,501.398.462-98,539.97,114.2,111.84,placeat,invoiced,2024-07-11
801,6a437d6d-c8cc-4cd3-81f0-b370e7e668b1,801.734.296-96,644.9,53.65,10.0,sint,invoiced,2024-04-19
802,881fa48d-b225-4ba0-b3dc-204c68c1e1f5,840.526.193-15,358.25,124.04,10.0,quia,invoiced,2024-09-11
803,5e4ae74f-55e6-44da-b26d-ffb8ba48dc53,652.940.831-24,545.5,87.97,29.66,minima,production,2025-01-26
804,5b79c32e-2fb1-4f62-8620-33969ce8a3d2,850.627.931-30,785.23,23.39,10.0,optio,await_payment,2024-05-05
805,5b03b7d8-4e30-46ff-ad2e-e914728b58d5,183.296.475-28,124.06,101.18,10.0,vero,await_payment,2024-05-18
806,6afbdcc2-11b3-4038-bd9a-9050c74634db,804.761.935-75,1340.46,139.54,10.0,quia,await_payment,2024-11-02
807,6f9e42b5-cac7-4165-863a-a8d397747a64,384.125.906-51,480.52,83.91,10.0,ex,invoiced,2024-05-27
808,fcd5f872-2acc-4d1c-83b7-b9f767ed8f7d,102.846.975-67,282.97,137.97,158.42,dolorem,await_payment,2024-08-26
809,cd4d738c-fc45-4988-9f4b-e5930bf080c1,481.092.563-33,595.5,48.54,189.49,necessitatibus,pending,2024-06-09
810,0e50fc88-c999-40f6-844d-48984d420b3b,423.186.570-17,494.3,84.38,10.0,distinctio,invoiced,2024-07-24
811,e02a619c-5abc-4755-a75d-6486786552cb,829.056.714-67,973.18,70.53,70.76,ipsum,await_payment,2024-11-17
812,598d17dd-2bfd-43d4-b238-eaae8c74437b,075.643.912-43,783.22,54.1,193.14,nihil,production,2025-01-02
813,39712db4-f1b6-4d24-b599-d56f6b090865,690.537.842-92,1042.49,111.15,64.34,earum,invoiced,2024-05-11
814,21f607d6-98b3-4b71-b6e0-cd7fff7c2045,297.183.605-30,288.54,65.68,151.41,eos,invoiced,2024-07-31
815,32b6440f-1740-4f98-93d5-82917883265b,782.014.695-85,265.36,42.65,74.6,quos,invoiced,2024-05-29
816,d63edf78-c410-4c38-845c-1d2100a12e2d,587.023.416-62,639.51,109.37,163.26,sit,invoiced,2025-01-13
817,f0bc3077-cbac-462b-a94e-533948c11055,204.136.785-71,620.32,138.94,10.0,eum,invoiced,2024-11-02
818,50fcb414-b148-4c09-9d92-2aac3f29557d,140.987.362-50,257.95,49.62,59.64,doloribus,pending,2024-05-21
819,a7d9c1da-ca52-432c-8f77-babd6ada3423,874.526.910-67,680.36,113.47,45.19,quam,invoiced,2024-04-20
820,b5dbfb79-a08a-4add-86ae-346850f2c8ee,954.371.602-16,204.07,20.81,10.0,eos,invoiced,2024-07-20
821,92e58a68-4b2f-4a87-9cbe-e946ed2b4bde,735.194.062-25,803.15,14.51,51.57,alias,canceled,2025-01-29
822,c98f32a6-625e-49e2-9e69-910a9777ced9,631.280.749-50,461.94,100.35,10.0,illo,invoiced,2024-06-22
823,33da2f33-ac34-48ef-a27d-068379419b95,489.153.720-50,792.78,14.46,10.0,odit,invoiced,2024-12-07
824,67fb6831-ad7c-4079-8b49-7f5b3316212b,274.831.056-07,1485.8,32.88,10.0,quaerat,await_payment,2025-02-18
825,1f4391f1-846a-4cb5-8697-e0bafde27450,106.749.325-52,107.9,106.38,30.54,aspernatur,invoiced,2024-08-13
826,9bae9a19-caed-464e-a742-934bde1e47b7,735.194.062-25,1021.33,27.87,10.0,asperiores,invoiced,2024-04-02
827,c70a42ba-b189-451a-aee1-ac90c361dcd2,948.752.160-76,194.91,20.86,36.54,porro,invoiced,2024-03-20
828,110ed6a3-9d2f-4944-b87a-cfaf66e0142d,239.041.768-03,359.63,94.53,137.78,ratione,invoiced,2024-07-15
829,f2b3e164-2639-4a1c-9e70-3af866d6c142,395.461.278-09,368.78,19.05,10.0,ratione,invoiced,2024-04-25
830,d96a97e7-ebe9-4d30-b046-defc92586a4d,036.721.985-95,193.73,71.82,10.0,sed,production,2024-12-26
831,00723e3d-15a7-4aaa-a049-00099dfb611a,487.265.301-71,1349.82,61.67,191.31,nulla,invoiced,2025-02-20
832,ad7ee511-6480-46ab-b4ce-5975d26ae078,608.972.135-21,302.04,72.5,165.92,dolorem,invoiced,2024-09-09
833,8a0d0412-7d74-4c07-bf1e-ccc7b37e639d,184.536.092-33,1294.95,46.99,10.0,consequuntur,await_payment,2024-09-15
834,410776f3-224a-4ad3-86b3-95954fe2b15a,549.318.760-48,1246.12,110.26,126.21,quia,invoiced,2025-01-17
835,6e9c6552-feaf-47a6-adaa-3215a6a2ba8e,690.417.283-50,590.85,104.54,93.78,illo,invoiced,2025-01-04
836,2b7da264-ea80-416e-b8a8-d196a3670a33,608.413.792-03,215.95,27.25,58.32,saepe,invoiced,2024-09-29
837,49fce718-bdcd-4d74-bc92-d395380d02f3,935.724.681-91,848.71,38.89,10.0,culpa,invoiced,2024-05-03
838,073dd26c-2a5f-4dad-be6c-827154e6c389,036.987.142-13,1451.5,44.99,10.0,aliquam,production,2024-12-09
839,e38a0ecf-2cc6-4cf2-8d20-2151eddab1c2,246.017.983-96,1068.84,46.85,10.0,nobis,invoiced,2024-07-14
840,d6012cbf-0453-4c1a-b440-a4c246ed312e,258.694.713-46,1098.33,89.21,176.13,quibusdam,await_payment,2025-01-21
841,95dfbc19-b56d-4113-a84c-da828e53c543,037.621.598-40,349.18,108.25,52.12,quasi,invoiced,2024-03-12
842,63968c7a-cb1a-4435-a55d-9c7b8bd189fe,107.635.284-71,838.0,77.83,10.0,blanditiis,invoiced,2024-10-02
843,110d2fc9-9c58-475b-abf0-06361b9b0a5c,357.412.908-41,424.68,48.06,58.02,autem,invoiced,2024-10-18
844,d50cc8a0-76c5-4f27-958f-a98bb8785301,895.764.302-83,897.4,23.38,10.0,maxime,production,2024-09-05
845,782f5aad-a47f-4734-9ac1-f53e45201794,472.809.531-23,1021.83,68.25,10.0,iste,invoiced,2024-12-28
846,8ddc7d2e-1b67-41d9-9633-431264683068,847.350.296-56,1494.57,141.33,196.62,unde,invoiced,2024-03-22
847,00f98111-cb29-4d1d-af48-9297d5cf80db,409.562.783-29,1262.91,13.39,40.49,numquam,await_payment,2024-06-02
848,d4840fea-5478-4d60-ae19-3553acf69a75,412.065.978-01,82.9,65.1,119.55,aperiam,invoiced,2024-11-03
849,96935c32-a4ce-45d1-8d62-546b7bc14b59,589.174.260-85,1069.15,124.72,10.0,sed,invoiced,2024-05-11
850,2fba77ca-ffa7-48f2-bd22-a60c79689087,295.367.481-00,468.63,100.92,10.0,omnis,invoiced,2024-06-29
851,f5ec7fba-de5d-4f10-a448-316d5a9477c9,914.608.375-84,1468.58,37.72,10.0,minima,await_payment,2024-06-12
852,d406eab6-83f4-400e-b58a-1b5a43631612,260.183.495-15,1004.63,21.37,10.0,accusantium,invoiced,2024-03-16
853,93bb1b4a-4d37-449e-9aa9-9d87e46a0177,931.450.762-99,824.96,64.38,10.0,ea,invoiced,2024-04-21
854,803530cd-69f3-4943-b850-26ff6ac5c574,437.218.560-07,1084.29,122.93,10.0,est,invoiced,2024-09-13
855,99c576b6-1dfa-4521-874e-5150f5bdd3bf,098.761.342-13,562.69,53.0,197.17,rerum,production,2024-06-25
856,06785066-5f59-4c52-9072-8c30803e8f93,952.073.864-92,71.54,26.25,10.0,ullam,invoiced,2024-05-21
857,15cd6ce3-95cb-42bc-ac67-9b96ad408fa2,806.354.197-93,214.14,12.23,10.0,expedita,invoiced,2024-06-10
858,18a5e18e-d938-4373-a858-24454dad32da,527.638.149-64,874.49,99.84,34.42,delectus,invoiced,2024-04-03
859,caf738e2-28cb-493e-bd92-c9bacef75ed0,543.126.980-15,1076.07,117.79,165.73,officia,invoiced,2024-05-13
860,cab97d63-91a4-4e0e-817d-d689e9f0fa76,836.504.291-60,113.38,133.34,10.0,nam,pending,2024-08-05
861,0390d57a-855e-4009-8467-3db922f5e526,317.695.842-00,840.14,95.41,80.24,quisquam,invoiced,2024-07-24
862,1eb0a074-b8d3-4cf8-8485-7fbc7ce22ca2,516.082.347-62,426.71,63.7,71.01,at,production,2024-12-07
863,a2d25ccb-5be9-43f6-9fd4-1c7b60fbac6f,520.731.649-43,1336.73,88.74,10.0,magni,invoiced,2024-12-18
864,b254ba08-d353-4bb2-ad7a-476d85999989,471.062.359-70,1199.45,115.37,10.0,sed,canceled,2024-09-15
865,fd7cde65-9ab9-4fb5-b3e2-40c34f6293e4,621.045.738-07,1384.63,149.22,10.0,illo,await_payment,2025-01-19
866,60af51d4-c8ee-46a6-862b-81ea156444c4,483.219.057-14,750.33,75.8,10.0,explicabo,canceled,2024-08-03
867,c2d0a4d6-bec7-4689-affb-0963896b09bc,346.592.081-33,182.59,146.97,112.82,tempore,invoiced,2024-09-04
868,48e5d4de-fc28-4609-a7a5-db4b6436f1a0,126.570.834-71,437.75,23.81,10.0,nobis,invoiced,2024-05-08
869,aa69569b-6abb-4fee-9709-02d9e3141b1d,250.763.894-00,1132.96,63.81,167.12,nesciunt,invoiced,2024-04-01
870,a2a06ce4-e11a-4d82-bfdf-a5c4d5b0f356,382.476.905-00,1210.59,58.51,69.31,ad,invoiced,2024-12-21
871,c89dddfa-c765-41d9-92fc-ddff420da8ad,513.028.746-08,828.93,132.75,10.0,delectus,invoiced,2024-07-25
872,81f0a1ba-0985-4689-a807-56496ff25cab,279.168.304-69,825.85,49.55,149.45,sed,invoiced,2024-06-13
873,b1347de9-52aa-48cc-8ec0-9cc94083e86c,153.876.024-07,506.0,110.72,10.0,nisi,invoiced,2024-03-02
874,aa40c949-3bfe-4298-82db-cc8972cf9e0e,489.153.720-50,958.82,127.19,113.04,ipsum,invoiced,2024-12-29
875,d9271179-f2ce-4976-96e4-a29323706d6c,634.825.091-15,341.34,94.27,10.0,occaecati,invoiced,2024-04-10
876,f0daf698-24b1-482d-85e1-6943577e9ed8,841.079.625-20,1374.01,112.65,10.0,nisi,invoiced,2024-08-09
877,e70d86f6-b63c-47bc-97b5-6e6013904236,143.207.869-04,1152.48,72.59,10.0,dolores,invoiced,2025-01-22
878,74f9890a-4588-4222-9644-3a2955edaee0,903.714.685-66,926.6,53.86,110.57,necessitatibus,invoiced,2025-01-09
879,fe399edc-e7c5-4cd6-99f3-655f2b402ff2,728.954.130-88,1431.04,50.18,10.0,perferendis,await_payment,2024-10-23
880,ba2ee6c0-84f6-4c61-905a-bd06e89d0acf,372.460.958-29,710.7,121.62,10.0,tempore,canceled,2024-04-15
881,20546745-6b95-49c9-8c05-959405dca4d4,260.198.543-70,764.95,65.68,10.0,a,await_payment,2024-10-24
882,c8a4c0da-e6d2-4904-a5cc-22c877c3b0f9,543.170.698-57,340.31,122.31,129.58,autem,invoiced,2024-12-10
883,45ac73a9-1ca9-46c1-aa62-903477e1529b,359.481.672-91,421.87,80.21,107.18,vel,pending,2024-12-23
884,61075536-45f3-4824-a198-ae88760d0dba,456.082.913-60,1063.68,125.55,21.49,tempore,pending,2024-09-15
885,6c4a1c95-f6e0-4cda-92b4-bbe9f384e511,562.739.081-68,300.69,55.95,184.0,laborum,invoiced,2024-10-10
886,76b1c1e6-07ac-49ed-8e2c-5a1941c81aa0,806.793.125-95,446.63,138.61,10.0,rem,invoiced,2024-11-19
887,81eb2d31-fec9-4656-9d8f-a763d0c0143f,567.491.028-67,81.03,105.95,10.0,odit,pending,2024-03-18
888,f3863d4c-da2f-4607-94c0-2c5e3281d5f3,461.902.378-78,982.02,34.2,38.87,impedit,await_payment,2024-08-05
889,01e86260-ce92-4acb-bd14-6c826555307f,805.724.391-05,1225.17,39.6,10.0,voluptate,invoiced,2024-08-16
890,53d464e6-b86f-44de-9c35-fb876e927213,472.361.980-13,968.6,142.2,10.0,itaque,await_payment,2024-12-08
891,14ce634d-9012-49bf-abc3-90243767652b,276.159.483-55,105.94,110.66,10.0,sint,invoiced,2024-03-09
892,b1ad86db-aec9-4cfa-836f-30f54fe1b017,985.431.672-64,516.14,110.26,10.0,error,invoiced,2025-01-29
893,6ef88c4b-b894-4de2-bc30-1f8fae30867b,098.724.365-92,474.73,105.73,138.39,magni,await_payment,2024-09-30
894,dd990b24-7b63-46f6-9461-e9c3d54cec46,478.163.290-40,1428.71,91.89,10.0,eaque,canceled,2024-06-10
895,f76e1467-501a-4ecf-9846-159fdb47d5fb,810.359.674-48,778.69,81.12,134.32,facere,invoiced,2024-03-01
896,04c12bbf-bceb-4446-ae8e-0fc12c09e552,856.197.430-39,1061.34,149.24,188.21,deserunt,invoiced,2024-11-28
897,f03fcdf7-b2a9-4057-8f3d-168f4382f51d,408.936.251-24,853.92,129.54,162.35,ex,invoiced,2024-08-20
898,b9874afd-32a2-4513-97ab-a975be3ccc1b,673.520.819-68,1105.68,60.19,99.01,asperiores,invoiced,2024-05-24
899,41b18b09-869a-4028-94e5-e5a0ac3631d7,039.478.152-04,1198.98,38.1,107.43,cum,invoiced,2025-01-25
900,e99b2438-c6d7-46ca-883e-ee1f26e30f45,816.075.349-75,314.14,12.26,10.0,architecto,invoiced,2024-09-16
901,ebf0302a-f208-4152-ac97-0d0684c0b7c2,238.470.561-07,1463.63,27.71,60.23,deleniti,invoiced,2024-12-13
902,71dc17be-a2f9-4674-b0b6-c73c3eafad90,695.024.138-06,1068.92,144.96,10.0,pariatur,await_payment,2024-10-25
903,b87125ec-b9bb-40b2-aa14-c334f62b4ab4,726.148.053-35,264.67,40.49,30.27,consequatur,await_payment,2024-05-20
904,ac807bbd-3a9e-4585-bb32-f2713bb6d195,021.584.639-70,1085.34,101.1,10.0,laborum,invoiced,2024-10-02
905,899cc856-99d9-4926-a81d-c6df9eee5602,735.468.029-00,1078.41,84.39,92.38,culpa,invoiced,2024-05-17
906,578faa33-ec64-425f-ae3e-8bd37dc05c27,284.591.376-19,56.57,18.39,26.45,in,invoiced,2025-01-06
907,48ddfb2f-8b6a-48c2-bd3e-f858f5c7cf2a,583.794.260-29,117.51,148.64,10.0,vel,await_payment,2024-05-24
908,f5420499-b5a8-4027-b5e0-9510201051a9,036.281.495-33,65.22,27.7,10.0,nostrum,production,2024-12-02
909,b6827452-1b0d-4d36-82e3-a15c4410fa2c,608.413.792-03,174.47,40.95,31.34,natus,invoiced,2024-07-04
910,1576ae36-ad4b-454d-8c33-3f77c167405b,324.761.598-91,224.76,133.9,10.0,facere,canceled,2024-07-17
911,0c339fb0-563e-4852-983b-0be046d27bbf,028.536.479-00,1123.45,48.13,10.0,dolores,invoiced,2024-08-16
912,d2721872-7e7b-4830-8a6a-1fc0ee34acbd,635.290.481-51,620.67,30.16,10.0,itaque,invoiced,2024-06-27
913,ca60af83-1b55-427a-9d76-663fb97bb7e8,209.367.548-00,1418.24,107.46,194.09,asperiores,invoiced,2024-10-23
914,cafbf1fb-b637-4211-ab18-dfba1f24f381,048.396.572-38,696.12,84.98,105.22,quia,await_payment,2024-06-26
915,75944792-f9bb-40b7-901a-7ad75bd33c6f,143.978.506-66,1376.7,96.76,198.25,dolor,await_payment,2024-10-31
916,0f5de547-d5ae-4736-9a7a-e3b3b6d9639a,839.615.470-84,990.48,85.16,121.86,voluptas,invoiced,2024-07-18
917,35b4571b-f54e-4925-8191-29a76036fdd5,296.183.045-15,795.27,141.93,10.0,occaecati,invoiced,2024-07-06
918,577d6255-f9ab-4e52-8b5b-0a37f3eec770,239.678.054-92,656.35,113.24,65.28,reprehenderit,invoiced,2025-02-10
919,ccbb3975-d583-4826-81f1-94197e2d254c,827.314.905-60,796.94,60.61,64.44,eveniet,invoiced,2024-12-08
920,0df00bc8-64ab-478e-a7bb-77fae6a0d218,430.976.821-04,1328.67,135.05,10.0,quisquam,invoiced,2024-10-16
921,97f7c3cb-c44f-4ffd-b916-9d4078e7aa12,915.608.427-76,797.62,122.76,10.0,officia,invoiced,2024-11-29
922,f880bf3b-f342-4fc5-8e87-facc908d8030,297.183.605-30,373.4,143.19,10.0,veniam,canceled,2024-06-11
923,847a5834-ecb4-4150-a437-233d66370d1e,850.921.734-32,859.68,129.94,107.11,maxime,invoiced,2024-11-19
924,5d60ca3c-03f8-41fc-8cff-36869206d171,916.325.704-16,740.02,146.25,10.0,tempora,invoiced,2024-12-28
925,2a4cd82b-b370-439e-bed1-518a6fa43acc,839.251.740-79,774.72,72.08,10.0,nisi,invoiced,2025-02-04
926,df4ed05c-c4d1-473f-85fc-51a61a96e2b3,586.342.197-55,819.13,77.89,10.0,odio,production,2024-07-23
927,405f4a18-b2fd-4fa7-8a66-b77bc36cf494,815.062.793-68,892.41,25.82,10.0,quidem,invoiced,2024-06-09
928,59d486b1-0c4b-463b-8e1f-6b052dc45308,785.239.061-77,580.87,87.01,10.0,laudantium,pending,2024-08-31
929,500c718a-82d6-44be-b846-0b663b022797,195.607.248-94,1124.23,145.5,25.34,velit,production,2024-10-13
930,0841a057-1429-42c8-8d5d-5f1196e5fa07,714.836.925-82,1391.42,119.22,193.39,enim,await_payment,2024-05-20
931,dcbdd78a-b066-42f3-aa4c-f411b0dc291e,024.761.839-03,520.52,110.35,10.0,molestiae,invoiced,2024-07-27
932,9d9e4e47-2729-403d-9266-9ff15c1e8658,056.341.897-48,735.52,67.74,10.0,suscipit,invoiced,2025-01-05
933,b87897cc-f69b-4d35-b6f3-804de268b4c5,087.496.125-49,534.63,44.99,198.7,suscipit,invoiced,2025-01-24
934,5f94ecd9-e749-46c2-88d0-698704fe5bf4,540.713.628-71,1204.23,59.05,36.23,recusandae,invoiced,2024-08-27
935,a9b613bb-d9a3-4b99-82e1-b0c967f84544,937.102.456-99,1387.79,81.26,10.0,deserunt,invoiced,2024-05-21
936,6687ab37-935a-42fd-89fb-7161b232bb3a,579.328.640-38,1241.52,138.99,88.44,quisquam,invoiced,2024-06-20
937,dec41649-abc3-4d79-8d44-30c3c04f1d2a,601.249.735-07,102.16,134.86,57.54,tempore,await_payment,2024-08-22
938,76b78b39-a890-4db6-b6ed-9e200a6afbfa,175.342.608-17,519.19,143.6,169.44,ad,production,2025-02-19
939,38b544ea-6ae3-406f-a34b-3c9b44858e16,935.724.681-91,825.52,97.83,44.65,accusantium,invoiced,2024-10-14
940,343a4256-c352-404c-9e46-639ed3534580,408.395.267-92,393.54,68.35,10.0,nesciunt,pending,2025-01-31
941,2888458a-12fe-4fed-a136-aaa6b0fa345d,428.659.013-51,615.94,63.19,10.0,in,invoiced,2024-08-22
942,616f733b-196e-4f37-a279-27e7fcf7e4dc,785.239.061-77,1454.37,14.84,10.0,odio,invoiced,2024-11-27
943,e2c4a29b-aa00-4d4b-a389-bf995631db33,273.065.941-25,618.64,55.75,138.9,impedit,production,2024-08-21
944,22db8871-3910-4bb9-9d2f-37e99b2a6aa4,396.015.784-39,540.48,113.13,10.0,nihil,canceled,2025-01-03
945,871a6b86-63c5-4f0e-bc83-088c7a32b2ad,643.591.082-06,955.27,53.55,25.57,fuga,invoiced,2024-10-31
946,7f8ebab1-9af8-4c57-8c30-24f1e893ff9c,170.394.562-06,1081.14,59.37,53.8,repellendus,invoiced,2024-05-08
947,da6af03a-3870-4c40-ae4d-591511bc2313,841.762.503-80,746.25,16.71,10.0,expedita,invoiced,2024-12-16
948,3689763a-5be1-4270-a923-5575a53b17d7,615.329.087-68,1174.85,103.78,186.64,atque,invoiced,2024-10-26
949,dfe1a3c9-ff21-44b9-8bc7-e0769b85116f,928.716.350-21,147.54,119.53,10.0,tenetur,invoiced,2024-05-16
950,24633a7c-22bc-45f5-9662-474ce8ab3a4c,403.856.921-70,1174.48,57.41,10.0,quis,invoiced,2024-10-14
951,395877ab-3356-4c1a-9ddf-dc95d395326e,761.384.295-91,184.87,125.32,10.0,provident,await_payment,2024-06-13
952,a09faa62-9e6f-436d-936c-b10b7483d248,176.039.584-66,876.31,134.14,10.0,ab,invoiced,2025-02-24
953,5ee02be0-7a6c-478a-b810-11826689e700,049.713.258-32,1254.49,44.25,118.47,eius,pending,2025-02-24
954,b6387b44-aad3-4f04-9a12-f4eb93180d6e,021.584.639-70,1438.44,62.41,10.0,magnam,invoiced,2024-04-14
955,5a2182ed-9043-4eec-a5ae-b83aeb248c3b,815.249.367-82,252.82,84.42,10.0,amet,await_payment,2025-02-16
956,b06efd17-a8ab-42d4-b97e-6bf8d4d963bc,216.537.094-99,1075.22,110.21,10.0,accusantium,await_payment,2025-01-31
957,3b04aebe-5f0a-496e-a895-fca16ec74d54,916.785.320-02,1025.3,37.34,10.0,earum,canceled,2024-06-28
958,09bebd6f-d82a-42db-97da-9c58060dd5d7,463.721.509-99,532.61,61.17,46.2,facilis,production,2024-10-10
959,ca66f5b3-8fa1-43e2-947a-ba9e7e97a494,146.508.293-05,891.72,137.08,10.0,corporis,pending,2024-12-29
960,5f5c93da-e858-4ea2-8c44-e6749f3641b5,059.632.174-07,962.78,127.78,199.26,veritatis,invoiced,2024-04-30
961,40aafbf4-399c-4790-9cdc-a2c2925c32b1,043.261.789-22,447.17,43.82,10.0,corporis,production,2024-07-02
962,8ebba65a-eab3-4a1e-bda3-eb680d3643d3,601.249.735-07,1184.62,141.11,84.9,quas,production,2024-07-13
963,9b8d2ec9-95e0-426a-8225-395d16701314,874.526.910-67,281.76,130.59,10.0,voluptate,invoiced,2024-09-18
964,22eeaa94-e102-4483-a7a8-fcdebd395076,470.693.285-83,516.32,85.42,10.0,impedit,pending,2024-11-24
